,ID,Timestamp,Date,Time,Hour,Incident,Borough,Station
14448,034955-23032017,2017-03-23 17:41:48+00:00,2017-03-23,17:41:48,17,Lift Release,WANDSWORTH,Tooting
14449,035624-25032017,2017-03-25 09:35:58+00:00,2017-03-25,09:35:58,9,Medical Incident - Co-responder,WANDSWORTH,Tooting
14450,040860-05042017,2017-04-05 05:15:23+00:00,2017-04-05,05:15:23,5,Medical Incident - Co-responder,WANDSWORTH,Tooting
14451,043022-09042017,2017-04-09 09:44:43+00:00,2017-04-09,09:44:43,9,Effecting entry/exit,WANDSWORTH,Tooting
14452,043234-09042017,2017-04-09 15:18:34+00:00,2017-04-09,15:18:34,15,Effecting entry/exit,WANDSWORTH,Tooting
14453,053665-29042017,2017-04-29 21:49:41+00:00,2017-04-29,21:49:41,21,No action (not false alarm),WANDSWORTH,Tooting
14454,053732-29042017,2017-04-29 23:49:33+00:00,2017-04-29,23:49:33,23,Medical Incident - Co-responder,WANDSWORTH,Tooting
14455,007081-17012017,2017-01-17 18:41:30+00:00,2017-01-17,18:41:30,18,Effecting entry/exit,WANDSWORTH,Wandsworth
14456,008870-21012017,2017-01-21 18:11:11+00:00,2017-01-21,18:11:11,18,Flooding,WANDSWORTH,Tooting
14457,012621-30012017,2017-01-30 08:53:41+00:00,2017-01-30,08:53:41,8,Medical Incident - Co-responder,WANDSWORTH,Tooting
14458,015394-06022017,2017-02-06 08:57:49+00:00,2017-02-06,08:57:49,8,Medical Incident - Co-responder,WANDSWORTH,Tooting
14459,023030-23022017,2017-02-23 20:23:08+00:00,2017-02-23,20:23:08,20,Making Safe (not RTC),WANDSWORTH,Wandsworth
14460,029096-10032017,2017-03-10 11:56:38+00:00,2017-03-10,11:56:38,11,Flooding,WANDSWORTH,Wandsworth
14461,032662-18032017,2017-03-18 12:54:58+00:00,2017-03-18,12:54:58,12,RTC,WANDSWORTH,Tooting
14462,034265-22032017,2017-03-22 00:58:21+00:00,2017-03-22,00:58:21,0,Effecting entry/exit,WANDSWORTH,Wandsworth
14463,034951-23032017,2017-03-23 17:35:23+00:00,2017-03-23,17:35:23,17,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14464,035302-24032017,2017-03-24 14:18:26+00:00,2017-03-24,14:18:26,14,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14465,036618-27032017,2017-03-27 13:43:59+00:00,2017-03-27,13:43:59,13,No action (not false alarm),WANDSWORTH,Tooting
14466,043460-09042017,2017-04-09 20:00:51+00:00,2017-04-09,20:00:51,20,Flooding,WANDSWORTH,Wandsworth
14467,049685-21042017,2017-04-21 18:31:37+00:00,2017-04-21,18:31:37,18,Lift Release,WANDSWORTH,Wandsworth
14468,051263-24042017,2017-04-24 21:49:14+00:00,2017-04-24,21:49:14,21,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14469,014434-03022017,2017-02-03 19:37:17+00:00,2017-02-03,19:37:17,19,Making Safe (not RTC),WANDSWORTH,Wandsworth
14470,025371-01032017,2017-03-01 12:36:14+00:00,2017-03-01,12:36:14,12,Flooding,WANDSWORTH,Wandsworth
14471,025557-01032017,2017-03-01 21:12:36+00:00,2017-03-01,21:12:36,21,RTC,WANDSWORTH,Wandsworth
14472,027435-06032017,2017-03-06 07:22:17+00:00,2017-03-06,07:22:17,7,Flooding,WANDSWORTH,Wandsworth
14473,028631-09032017,2017-03-09 08:30:21+00:00,2017-03-09,08:30:21,8,RTC,WANDSWORTH,Wandsworth
14474,029724-11032017,2017-03-11 20:36:59+00:00,2017-03-11,20:36:59,20,Effecting entry/exit,WANDSWORTH,Wandsworth
14475,036546-27032017,2017-03-27 09:39:19+00:00,2017-03-27,09:39:19,9,No action (not false alarm),WANDSWORTH,Wandsworth
14476,045414-13042017,2017-04-13 07:49:23+00:00,2017-04-13,07:49:23,7,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14477,052949-28042017,2017-04-28 10:31:08+00:00,2017-04-28,10:31:08,10,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14478,008768-21012017,2017-01-21 14:57:29+00:00,2017-01-21,14:57:29,14,Lift Release,WANDSWORTH,Wandsworth
14479,010380-24012017,2017-01-24 22:36:05+00:00,2017-01-24,22:36:05,22,RTC,WANDSWORTH,Battersea
14480,011076-26012017,2017-01-26 17:04:40+00:00,2017-01-26,17:04:40,17,Lift Release,WANDSWORTH,Battersea
14481,014073-02022017,2017-02-02 20:23:46+00:00,2017-02-02,20:23:46,20,Flooding,WANDSWORTH,Wandsworth
14482,015698-07022017,2017-02-07 02:25:03+00:00,2017-02-07,02:25:03,2,Flooding,WANDSWORTH,Wandsworth
14483,016698-09022017,2017-02-09 10:55:21+00:00,2017-02-09,10:55:21,10,Lift Release,WANDSWORTH,Wandsworth
14484,024098-26022017,2017-02-26 08:49:53+00:00,2017-02-26,08:49:53,8,RTC,WANDSWORTH,Battersea
14485,026755-04032017,2017-03-04 14:47:36+00:00,2017-03-04,14:47:36,14,Evacuation (no fire),WANDSWORTH,Battersea
14486,030589-13032017,2017-03-13 18:02:25+00:00,2017-03-13,18:02:25,18,No action (not false alarm),WANDSWORTH,Wandsworth
14487,031781-16032017,2017-03-16 16:26:19+00:00,2017-03-16,16:26:19,16,Lift Release,WANDSWORTH,Wandsworth
14488,034783-23032017,2017-03-23 10:56:57+00:00,2017-03-23,10:56:57,10,Effecting entry/exit,WANDSWORTH,Wandsworth
14489,037512-29032017,2017-03-29 10:09:09+00:00,2017-03-29,10:09:09,10,Spills and Leaks (not RTC),WANDSWORTH,Wandsworth
14490,039790-02042017,2017-04-02 22:11:00+00:00,2017-04-02,22:11:00,22,Flooding,WANDSWORTH,Wandsworth
14491,042895-09042017,2017-04-09 00:39:59+00:00,2017-04-09,00:39:59,0,RTC,WANDSWORTH,Wandsworth
14492,005790-14012017,2017-01-14 15:43:53+00:00,2017-01-14,15:43:53,15,RTC,WANDSWORTH,Tooting
14493,010929-26012017,2017-01-26 10:33:23+00:00,2017-01-26,10:33:23,10,Medical Incident - Co-responder,WANDSWORTH,Tooting
14494,016479-08022017,2017-02-08 18:44:49+00:00,2017-02-08,18:44:49,18,Medical Incident - Co-responder,WANDSWORTH,Tooting
14495,020461-18022017,2017-02-18 09:36:36+00:00,2017-02-18,09:36:36,9,Effecting entry/exit,WANDSWORTH,Tooting
14496,023365-24022017,2017-02-24 16:12:06+00:00,2017-02-24,16:12:06,16,Effecting entry/exit,WANDSWORTH,Tooting
14497,023983-25022017,2017-02-25 22:41:41+00:00,2017-02-25,22:41:41,22,Effecting entry/exit,WANDSWORTH,Tooting
14498,030230-12032017,2017-03-12 21:13:00+00:00,2017-03-12,21:13:00,21,Medical Incident - Co-responder,WANDSWORTH,Tooting
14499,030380-13032017,2017-03-13 10:40:09+00:00,2017-03-13,10:40:09,10,No action (not false alarm),WANDSWORTH,Tooting
14500,032572-18032017,2017-03-18 07:51:18+00:00,2017-03-18,07:51:18,7,Medical Incident - Co-responder,WANDSWORTH,Tooting
14501,039825-02042017,2017-04-02 23:22:06+00:00,2017-04-02,23:22:06,23,Animal assistance incidents,WANDSWORTH,Mitcham
14502,041833-07042017,2017-04-07 08:18:10+00:00,2017-04-07,08:18:10,8,Medical Incident - Co-responder,WANDSWORTH,Tooting
14503,047199-16042017,2017-04-16 22:07:10+00:00,2017-04-16,22:07:10,22,Medical Incident,WANDSWORTH,Tooting
14504,004435-11012017,2017-01-11 01:57:28+00:00,2017-01-11,01:57:28,1,RTC,WANDSWORTH,Tooting
14505,004699-11012017,2017-01-11 20:13:37+00:00,2017-01-11,20:13:37,20,Effecting entry/exit,WANDSWORTH,Tooting
14506,006080-15012017,2017-01-15 09:55:40+00:00,2017-01-15,09:55:40,9,Hazardous Materials incident,WANDSWORTH,Tooting
14507,010513-25012017,2017-01-25 10:13:50+00:00,2017-01-25,10:13:50,10,Medical Incident - Co-responder,WANDSWORTH,Tooting
14508,012018-28012017,2017-01-28 15:02:22+00:00,2017-01-28,15:02:22,15,Advice Only,WANDSWORTH,Tooting
14509,012714-30012017,2017-01-30 14:18:31+00:00,2017-01-30,14:18:31,14,Effecting entry/exit,WANDSWORTH,Tooting
14510,012927-30012017,2017-01-30 21:57:26+00:00,2017-01-30,21:57:26,21,Evacuation (no fire),WANDSWORTH,Tooting
14511,013057-31012017,2017-01-31 11:14:11+00:00,2017-01-31,11:14:11,11,Medical Incident,WANDSWORTH,Tooting
14512,013401-01022017,2017-02-01 06:22:17+00:00,2017-02-01,06:22:17,6,Medical Incident - Co-responder,WANDSWORTH,Tooting
14513,018655-13022017,2017-02-13 20:40:32+00:00,2017-02-13,20:40:32,20,No action (not false alarm),WANDSWORTH,Tooting
14514,021049-19022017,2017-02-19 16:09:22+00:00,2017-02-19,16:09:22,16,No action (not false alarm),WANDSWORTH,Tooting
14515,022724-23022017,2017-02-23 15:06:10+00:00,2017-02-23,15:06:10,15,Flooding,WANDSWORTH,Tooting
14516,024707-27022017,2017-02-27 15:01:39+00:00,2017-02-27,15:01:39,15,Medical Incident - Co-responder,WANDSWORTH,Tooting
14517,025013-28022017,2017-02-28 12:22:41+00:00,2017-02-28,12:22:41,12,RTC,WANDSWORTH,Tooting
14518,025832-02032017,2017-03-02 13:28:32+00:00,2017-03-02,13:28:32,13,Effecting entry/exit,WANDSWORTH,Tooting
14519,032824-18032017,2017-03-18 18:53:27+00:00,2017-03-18,18:53:27,18,Assist other agencies,WANDSWORTH,Tooting
14520,035259-24032017,2017-03-24 13:25:30+00:00,2017-03-24,13:25:30,13,Evacuation (no fire),WANDSWORTH,Tooting
14521,049084-20042017,2017-04-20 13:32:01+00:00,2017-04-20,13:32:01,13,Medical Incident - Co-responder,WANDSWORTH,Tooting
14522,049123-20042017,2017-04-20 15:07:33+00:00,2017-04-20,15:07:33,15,Effecting entry/exit,WANDSWORTH,Tooting
14523,050466-23042017,2017-04-23 07:57:54+00:00,2017-04-23,07:57:54,7,Suicide/attempts,WANDSWORTH,Tooting
14524,050523-23042017,2017-04-23 11:35:34+00:00,2017-04-23,11:35:34,11,Flooding,WANDSWORTH,Tooting
14525,000207-01012017,2017-01-01 09:11:41+00:00,2017-01-01,09:11:41,9,Medical Incident - Co-responder,WANDSWORTH,Battersea
14526,003567-08012017,2017-01-08 20:15:08+00:00,2017-01-08,20:15:08,20,Medical Incident - Co-responder,WANDSWORTH,Battersea
14527,003745-09012017,2017-01-09 11:26:33+00:00,2017-01-09,11:26:33,11,Medical Incident - Co-responder,WANDSWORTH,Battersea
14528,006247-15012017,2017-01-15 18:32:29+00:00,2017-01-15,18:32:29,18,Flooding,WANDSWORTH,Battersea
14529,006290-15012017,2017-01-15 20:24:11+00:00,2017-01-15,20:24:11,20,Flooding,WANDSWORTH,Battersea
14530,007448-18012017,2017-01-18 16:42:10+00:00,2017-01-18,16:42:10,16,Flooding,WANDSWORTH,Battersea
14531,010931-26012017,2017-01-26 10:37:47+00:00,2017-01-26,10:37:47,10,RTC,WANDSWORTH,Battersea
14532,013729-01022017,2017-02-01 22:02:41+00:00,2017-02-01,22:02:41,22,Lift Release,WANDSWORTH,Battersea
14533,015728-07022017,2017-02-07 05:31:46+00:00,2017-02-07,05:31:46,5,Medical Incident - Co-responder,WANDSWORTH,Battersea
14534,018899-14022017,2017-02-14 14:03:15+00:00,2017-02-14,14:03:15,14,Flooding,WANDSWORTH,Battersea
14535,018950-14022017,2017-02-14 16:34:35+00:00,2017-02-14,16:34:35,16,No action (not false alarm),WANDSWORTH,Battersea
14536,020512-18022017,2017-02-18 12:17:19+00:00,2017-02-18,12:17:19,12,Effecting entry/exit,WANDSWORTH,Battersea
14537,024416-26022017,2017-02-26 20:57:17+00:00,2017-02-26,20:57:17,20,Effecting entry/exit,WANDSWORTH,Battersea
14538,025253-01032017,2017-03-01 02:43:55+00:00,2017-03-01,02:43:55,2,RTC,WANDSWORTH,Battersea
14539,025451-01032017,2017-03-01 16:23:19+00:00,2017-03-01,16:23:19,16,Spills and Leaks (not RTC),WANDSWORTH,Battersea
14540,029449-11032017,2017-03-11 08:55:10+00:00,2017-03-11,08:55:10,8,Medical Incident - Co-responder,WANDSWORTH,Battersea
14541,030087-12032017,2017-03-12 17:17:47+00:00,2017-03-12,17:17:47,17,Flooding,WANDSWORTH,Battersea
14542,031373-15032017,2017-03-15 16:58:46+00:00,2017-03-15,16:58:46,16,Effecting entry/exit,WANDSWORTH,Battersea
14543,031875-16032017,2017-03-16 19:45:02+00:00,2017-03-16,19:45:02,19,Medical Incident - Co-responder,WANDSWORTH,Battersea
14544,034853-23032017,2017-03-23 12:50:12+00:00,2017-03-23,12:50:12,12,Effecting entry/exit,WANDSWORTH,Battersea
14545,036086-26032017,2017-03-26 08:11:23+00:00,2017-03-26,08:11:23,8,Making Safe (not RTC),WANDSWORTH,Battersea
14546,036232-26032017,2017-03-26 15:24:17+00:00,2017-03-26,15:24:17,15,Hazardous Materials incident,WANDSWORTH,Battersea
14547,037495-29032017,2017-03-29 09:05:58+00:00,2017-03-29,09:05:58,9,Medical Incident - Co-responder,WANDSWORTH,Battersea
14548,038963-01042017,2017-04-01 07:09:56+00:00,2017-04-01,07:09:56,7,Medical Incident - Co-responder,WANDSWORTH,Battersea
14549,039091-01042017,2017-04-01 14:18:40+00:00,2017-04-01,14:18:40,14,Effecting entry/exit,WANDSWORTH,Battersea
14550,040668-04042017,2017-04-04 18:15:35+00:00,2017-04-04,18:15:35,18,Animal assistance incidents,WANDSWORTH,Battersea
14551,046298-15042017,2017-04-15 00:25:06+00:00,2017-04-15,00:25:06,0,Effecting entry/exit,WANDSWORTH,Battersea
14552,048332-19042017,2017-04-19 08:54:22+00:00,2017-04-19,08:54:22,8,Spills and Leaks (not RTC),WANDSWORTH,Battersea
14553,006910-17012017,2017-01-17 10:36:20+00:00,2017-01-17,10:36:20,10,Medical Incident - Co-responder,WANDSWORTH,Tooting
14554,016008-07022017,2017-02-07 17:29:22+00:00,2017-02-07,17:29:22,17,Hazardous Materials incident,WANDSWORTH,Tooting
14555,022139-22022017,2017-02-22 17:20:12+00:00,2017-02-22,17:20:12,17,Flooding,WANDSWORTH,Tooting
14556,024948-28022017,2017-02-28 08:21:33+00:00,2017-02-28,08:21:33,8,Medical Incident - Co-responder,WANDSWORTH,Tooting
14557,027225-05032017,2017-03-05 16:13:40+00:00,2017-03-05,16:13:40,16,Spills and Leaks (not RTC),WANDSWORTH,Tooting
14558,029928-12032017,2017-03-12 09:54:59+00:00,2017-03-12,09:54:59,9,Medical Incident - Co-responder,WANDSWORTH,Tooting
14559,033094-19032017,2017-03-19 11:56:59+00:00,2017-03-19,11:56:59,11,Effecting entry/exit,WANDSWORTH,Tooting
14560,035914-25032017,2017-03-25 19:16:19+00:00,2017-03-25,19:16:19,19,Effecting entry/exit,WANDSWORTH,Tooting
14561,052556-27042017,2017-04-27 14:24:23+00:00,2017-04-27,14:24:23,14,Effecting entry/exit,WANDSWORTH,Tooting
14562,001349-03012017,2017-01-03 21:11:57+00:00,2017-01-03,21:11:57,21,RTC,WANDSWORTH,Battersea
14563,026379-03032017,2017-03-03 17:40:24+00:00,2017-03-03,17:40:24,17,Effecting entry/exit,WANDSWORTH,Battersea
14564,027887-07032017,2017-03-07 10:38:09+00:00,2017-03-07,10:38:09,10,No action (not false alarm),WANDSWORTH,Battersea
14565,033071-19032017,2017-03-19 10:26:49+00:00,2017-03-19,10:26:49,10,Medical Incident - Co-responder,WANDSWORTH,Battersea
14566,046039-14042017,2017-04-14 13:29:42+00:00,2017-04-14,13:29:42,13,Making Safe (not RTC),WANDSWORTH,Battersea
14567,001567-04012017,2017-01-04 13:15:01+00:00,2017-01-04,13:15:01,13,RTC,WANDSWORTH,Clapham
14568,002650-06012017,2017-01-06 18:14:55+00:00,2017-01-06,18:14:55,18,Making Safe (not RTC),WANDSWORTH,Clapham
14569,007142-17012017,2017-01-17 20:50:54+00:00,2017-01-17,20:50:54,20,Other Transport incident,WANDSWORTH,Battersea
14570,008071-20012017,2017-01-20 01:57:08+00:00,2017-01-20,01:57:08,1,Effecting entry/exit,WANDSWORTH,Clapham
14571,009101-22012017,2017-01-22 05:45:04+00:00,2017-01-22,05:45:04,5,Flooding,WANDSWORTH,Clapham
14572,012369-29012017,2017-01-29 14:45:29+00:00,2017-01-29,14:45:29,14,Flooding,WANDSWORTH,Clapham
14573,013685-01022017,2017-02-01 20:13:02+00:00,2017-02-01,20:13:02,20,Flooding,WANDSWORTH,Clapham
14574,013768-02022017,2017-02-02 01:48:12+00:00,2017-02-02,01:48:12,1,Effecting entry/exit,WANDSWORTH,Clapham
14575,019532-16022017,2017-02-16 04:49:57+00:00,2017-02-16,04:49:57,4,Medical Incident - Co-responder,WANDSWORTH,Battersea
14576,020021-17022017,2017-02-17 10:10:27+00:00,2017-02-17,10:10:27,10,Medical Incident,WANDSWORTH,Clapham
14577,020720-18022017,2017-02-18 20:41:43+00:00,2017-02-18,20:41:43,20,Lift Release,WANDSWORTH,Clapham
14578,022343-23022017,2017-02-23 09:28:52+00:00,2017-02-23,09:28:52,9,Making Safe (not RTC),WANDSWORTH,Clapham
14579,023347-24022017,2017-02-24 15:24:00+00:00,2017-02-24,15:24:00,15,RTC,WANDSWORTH,Clapham
14580,024075-26022017,2017-02-26 07:18:36+00:00,2017-02-26,07:18:36,7,Animal assistance incidents,WANDSWORTH,Clapham
14581,026193-03032017,2017-03-03 09:30:31+00:00,2017-03-03,09:30:31,9,Effecting entry/exit,WANDSWORTH,Clapham
14582,031253-15032017,2017-03-15 10:46:01+00:00,2017-03-15,10:46:01,10,Effecting entry/exit,WANDSWORTH,Clapham
14583,036222-26032017,2017-03-26 14:57:29+00:00,2017-03-26,14:57:29,14,Effecting entry/exit,WANDSWORTH,Battersea
14584,037561-29032017,2017-03-29 12:32:15+00:00,2017-03-29,12:32:15,12,No action (not false alarm),WANDSWORTH,Battersea
14585,037742-29032017,2017-03-29 19:07:23+00:00,2017-03-29,19:07:23,19,Medical Incident - Co-responder,WANDSWORTH,Clapham
14586,040791-04042017,2017-04-04 23:24:23+00:00,2017-04-04,23:24:23,23,Flooding,WANDSWORTH,Lambeth
14587,041346-06042017,2017-04-06 07:46:11+00:00,2017-04-06,07:46:11,7,RTC,WANDSWORTH,Clapham
14588,042376-08042017,2017-04-08 08:42:34+00:00,2017-04-08,08:42:34,8,Suicide/attempts,WANDSWORTH,Clapham
14589,043870-10042017,2017-04-10 12:38:58+00:00,2017-04-10,12:38:58,12,RTC,WANDSWORTH,Battersea
14590,044781-12042017,2017-04-12 00:27:42+00:00,2017-04-12,00:27:42,0,Medical Incident - Co-responder,WANDSWORTH,Clapham
14591,045358-13042017,2017-04-13 01:32:06+00:00,2017-04-13,01:32:06,1,Lift Release,WANDSWORTH,Clapham
14592,047599-17042017,2017-04-17 20:37:39+00:00,2017-04-17,20:37:39,20,Other rescue/release of persons,WANDSWORTH,Clapham
14593,047633-17042017,2017-04-17 21:37:31+00:00,2017-04-17,21:37:31,21,Flooding,WANDSWORTH,Clapham
14594,047791-18042017,2017-04-18 10:01:13+00:00,2017-04-18,10:01:13,10,Medical Incident - Co-responder,WANDSWORTH,Clapham
14595,049902-22042017,2017-04-22 08:46:36+00:00,2017-04-22,08:46:36,8,RTC,WANDSWORTH,Clapham
14596,051111-24042017,2017-04-24 15:04:02+00:00,2017-04-24,15:04:02,15,Other rescue/release of persons,WANDSWORTH,Clapham
14597,051929-26042017,2017-04-26 08:15:27+00:00,2017-04-26,08:15:27,8,Lift Release,WANDSWORTH,Clapham
14598,000128-01012017,2017-01-01 04:06:02+00:00,2017-01-01,04:06:02,4,Flooding,WANDSWORTH,Wandsworth
14599,003708-09012017,2017-01-09 09:41:50+00:00,2017-01-09,09:41:50,9,RTC,WANDSWORTH,Wandsworth
14600,004954-12012017,2017-01-12 12:46:18+00:00,2017-01-12,12:46:18,12,Lift Release,WANDSWORTH,Richmond
14601,011796-28012017,2017-01-28 00:41:31+00:00,2017-01-28,00:41:31,0,Assist other agencies,WANDSWORTH,Wandsworth
14602,013093-31012017,2017-01-31 12:36:44+00:00,2017-01-31,12:36:44,12,Flooding,WANDSWORTH,Wandsworth
14603,013813-02022017,2017-02-02 07:31:44+00:00,2017-02-02,07:31:44,7,RTC,WANDSWORTH,Wandsworth
14604,016020-07022017,2017-02-07 18:09:39+00:00,2017-02-07,18:09:39,18,Advice Only,WANDSWORTH,Wandsworth
14605,016049-07022017,2017-02-07 19:09:20+00:00,2017-02-07,19:09:20,19,Lift Release,WANDSWORTH,Wandsworth
14606,028400-08032017,2017-03-08 17:11:03+00:00,2017-03-08,17:11:03,17,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14607,033003-19032017,2017-03-19 04:06:32+00:00,2017-03-19,04:06:32,4,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14608,033407-19032017,2017-03-19 23:48:15+00:00,2017-03-19,23:48:15,23,Suicide/attempts,WANDSWORTH,Richmond
14609,034953-23032017,2017-03-23 17:35:49+00:00,2017-03-23,17:35:49,17,Lift Release,WANDSWORTH,Wandsworth
14610,035208-24032017,2017-03-24 10:38:29+00:00,2017-03-24,10:38:29,10,Lift Release,WANDSWORTH,Wandsworth
14611,039055-01042017,2017-04-01 12:53:20+00:00,2017-04-01,12:53:20,12,Lift Release,WANDSWORTH,Richmond
14612,039623-02042017,2017-04-02 15:35:06+00:00,2017-04-02,15:35:06,15,RTC,WANDSWORTH,Wandsworth
14613,039668-02042017,2017-04-02 17:35:29+00:00,2017-04-02,17:35:29,17,Effecting entry/exit,WANDSWORTH,Richmond
14614,039693-02042017,2017-04-02 18:23:49+00:00,2017-04-02,18:23:49,18,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14615,046035-14042017,2017-04-14 13:22:41+00:00,2017-04-14,13:22:41,13,Animal assistance incidents,WANDSWORTH,Wandsworth
14616,048248-19042017,2017-04-19 01:40:57+00:00,2017-04-19,01:40:57,1,Assist other agencies,WANDSWORTH,Wandsworth
14617,053551-29042017,2017-04-29 17:15:31+00:00,2017-04-29,17:15:31,17,Spills and Leaks (not RTC),WANDSWORTH,Wandsworth
14618,002418-06012017,2017-01-06 06:48:37+00:00,2017-01-06,06:48:37,6,Lift Release,WANDSWORTH,Battersea
14619,004810-12012017,2017-01-12 01:09:49+00:00,2017-01-12,01:09:49,1,Medical Incident - Co-responder,WANDSWORTH,Battersea
14620,004960-12012017,2017-01-12 13:05:01+00:00,2017-01-12,13:05:01,13,Effecting entry/exit,WANDSWORTH,Battersea
14621,011190-26012017,2017-01-26 20:54:16+00:00,2017-01-26,20:54:16,20,Effecting entry/exit,WANDSWORTH,Battersea
14622,011269-27012017,2017-01-27 00:10:23+00:00,2017-01-27,00:10:23,0,Spills and Leaks (not RTC),WANDSWORTH,Battersea
14623,011346-27012017,2017-01-27 06:50:25+00:00,2017-01-27,06:50:25,6,Flooding,WANDSWORTH,Battersea
14624,012576-30012017,2017-01-30 04:06:00+00:00,2017-01-30,04:06:00,4,Making Safe (not RTC),WANDSWORTH,Battersea
14625,016879-09022017,2017-02-09 19:01:21+00:00,2017-02-09,19:01:21,19,Lift Release,WANDSWORTH,Battersea
14626,022353-23022017,2017-02-23 09:54:56+00:00,2017-02-23,09:54:56,9,Making Safe (not RTC),WANDSWORTH,Battersea
14627,022698-23022017,2017-02-23 14:49:13+00:00,2017-02-23,14:49:13,14,Making Safe (not RTC),WANDSWORTH,Battersea
14628,022896-23022017,2017-02-23 17:12:46+00:00,2017-02-23,17:12:46,17,Making Safe (not RTC),WANDSWORTH,Battersea
14629,024227-26022017,2017-02-26 15:46:07+00:00,2017-02-26,15:46:07,15,Flooding,WANDSWORTH,Battersea
14630,027650-06032017,2017-03-06 18:38:55+00:00,2017-03-06,18:38:55,18,Medical Incident - Co-responder,WANDSWORTH,Battersea
14631,028048-07032017,2017-03-07 18:31:04+00:00,2017-03-07,18:31:04,18,No action (not false alarm),WANDSWORTH,Battersea
14632,029068-10032017,2017-03-10 10:04:29+00:00,2017-03-10,10:04:29,10,Lift Release,WANDSWORTH,Battersea
14633,032282-17032017,2017-03-17 17:04:36+00:00,2017-03-17,17:04:36,17,Lift Release,WANDSWORTH,Battersea
14634,032465-17032017,2017-03-17 22:58:43+00:00,2017-03-17,22:58:43,22,Lift Release,WANDSWORTH,Battersea
14635,032594-18032017,2017-03-18 09:03:57+00:00,2017-03-18,09:03:57,9,Medical Incident - Co-responder,WANDSWORTH,Battersea
14636,036002-25032017,2017-03-25 22:57:13+00:00,2017-03-25,22:57:13,22,Effecting entry/exit,WANDSWORTH,Battersea
14637,040669-04042017,2017-04-04 18:18:34+00:00,2017-04-04,18:18:34,18,Spills and Leaks (not RTC),WANDSWORTH,Battersea
14638,047164-16042017,2017-04-16 20:12:15+00:00,2017-04-16,20:12:15,20,Effecting entry/exit,WANDSWORTH,Battersea
14639,048692-19042017,2017-04-19 19:58:58+00:00,2017-04-19,19:58:58,19,Medical Incident - Co-responder,WANDSWORTH,Battersea
14640,049666-21042017,2017-04-21 17:57:06+00:00,2017-04-21,17:57:06,17,No action (not false alarm),WANDSWORTH,Battersea
14641,051478-25042017,2017-04-25 11:32:19+00:00,2017-04-25,11:32:19,11,Lift Release,WANDSWORTH,Battersea
14642,051487-25042017,2017-04-25 11:47:21+00:00,2017-04-25,11:47:21,11,Effecting entry/exit,WANDSWORTH,Battersea
14643,053755-30042017,2017-04-30 01:21:20+00:00,2017-04-30,01:21:20,1,Lift Release,WANDSWORTH,Battersea
14644,054209-30042017,2017-04-30 19:49:50+00:00,2017-04-30,19:49:50,19,Medical Incident - Co-responder,WANDSWORTH,Battersea
14645,001718-04012017,2017-01-04 18:45:15+00:00,2017-01-04,18:45:15,18,Effecting entry/exit,WANDSWORTH,Clapham
14646,001745-04012017,2017-01-04 19:32:08+00:00,2017-01-04,19:32:08,19,Medical Incident - Co-responder,WANDSWORTH,Battersea
14647,003177-07012017,2017-01-07 22:05:14+00:00,2017-01-07,22:05:14,22,Advice Only,WANDSWORTH,Battersea
14648,015064-05022017,2017-02-05 11:50:12+00:00,2017-02-05,11:50:12,11,Medical Incident - Co-responder,WANDSWORTH,Clapham
14649,016484-08022017,2017-02-08 18:50:26+00:00,2017-02-08,18:50:26,18,Effecting entry/exit,WANDSWORTH,Clapham
14650,022883-23022017,2017-02-23 17:02:13+00:00,2017-02-23,17:02:13,17,Making Safe (not RTC),WANDSWORTH,Battersea
14651,023000-23022017,2017-02-23 19:04:00+00:00,2017-02-23,19:04:00,19,Making Safe (not RTC),WANDSWORTH,Battersea
14652,028581-09032017,2017-03-09 05:55:15+00:00,2017-03-09,05:55:15,5,Medical Incident - Co-responder,WANDSWORTH,Battersea
14653,028923-09032017,2017-03-09 21:41:58+00:00,2017-03-09,21:41:58,21,No action (not false alarm),WANDSWORTH,Battersea
14654,052354-27042017,2017-04-27 01:54:08+00:00,2017-04-27,01:54:08,1,Other rescue/release of persons,WANDSWORTH,Battersea
14655,053276-29042017,2017-04-29 00:49:44+00:00,2017-04-29,00:49:44,0,Flooding,WANDSWORTH,Clapham
14656,005397-13012017,2017-01-13 14:27:32+00:00,2017-01-13,14:27:32,14,Making Safe (not RTC),WANDSWORTH,Wandsworth
14657,007708-19012017,2017-01-19 06:25:29+00:00,2017-01-19,06:25:29,6,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14658,008467-20012017,2017-01-20 21:18:41+00:00,2017-01-20,21:18:41,21,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14659,009353-22012017,2017-01-22 17:24:12+00:00,2017-01-22,17:24:12,17,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
